_id,ind_id,ind_definition,reportyear,race_eth_code,race_eth_name,geotype,geotypevalue,geoname,county_name,county_fips,region_name,region_code,cost_yr,median_income,affordability_ratio,LL95_affordability_ratio,UL95_affordability_ratio,se_food_afford,rse_food_afford,food_afford_decile,CA_RR_Affordability,ave_fam_size,version
117,757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,CO,06023,Humboldt,Humboldt,06023,North Coast,05,6438.961824,22921,0.2809198,0.2236034,0.3382361,0.029243,10.4097476,,1.0544935,2.9,2013-04-12 04:33:06.235000
118,757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,CO,06025,Imperial,Imperial,06025,Southern California,14,7854.5993664,29167,0.2692975,0.0861975,0.4523975,0.0934184,34.68966,,1.0108667,3.52,2013-04-12 04:33:06.235000
119,757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,CO,06025,Imperial,Imperial,06025,Southern California,14,7854.5993664,10156,0.773395,0,2.3760251,0.8176684,105.7245571,,2.9031064,3.52,2013-04-12 04:33:06.235000
120,757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,CO,06025,Imperial,Imperial,06025,Southern California,14,7854.5993664,55417,0.1417363,0,0.351025,0.10678,75.33707,,0.532038,3.52,2013-04-12 04:33:06.235000
121,757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,CO,06025,Imperial,Imperial,06025,Southern California,14,7854.5993664,19326,0.4064265,0.3470914,0.4657617,0.030273,7.4485858,,1.5256105,3.52,2013-04-12 04:33:06.235000
122,757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,CO,06025,Imperial,Imperial,06025,Southern California,14,7854.5993664,,,,,,,,,3.52,2013-04-12 04:33:06.235000
123,757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,CO,06025,Imperial,Imperial,06025,Southern California,14,7854.5993664,22938,0.3424274,0.1434974,0.5413574,0.1014949,29.63983,,1.2853757,3.52,2013-04-12 04:33:06.235000
124,757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,CO,06025,Imperial,Imperial,06025,Southern California,14,7854.5993664,,,,,,,,,3.52,2013-04-12 04:33:06.235000
125,757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,CO,06025,Imperial,Imperial,06025,Southern California,14,7854.5993664,,,,,,,,,3.52,2013-04-12 04:33:06.235000
126,757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,CO,06025,Imperial,Imperial,06025,Southern California,14,7854.5993664,19551,0.4017492,0.3458775,0.4576209,0.028506,7.0954634,,1.5080532,3.52,2013-04-12 04:33:06.235000
127,757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,CO,06027,Inyo,Inyo,06027,Central/Southeast Sierra,03,6995.243952,32404,0.2158759,0.0258707,0.4058811,0.0969414,44.9060851,,0.8103373,3.17,2013-04-12 04:33:06.235000
128,757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,CO,06027,Inyo,Inyo,06027,Central/Southeast Sierra,03,6995.243952,,,,,,,,,3.17,2013-04-12 04:33:06.235000
129,757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,CO,06027,Inyo,Inyo,06027,Central/Southeast Sierra,03,6995.243952,,,,,,,,,3.17,2013-04-12 04:33:06.235000
130,757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,CO,06027,Inyo,Inyo,06027,Central/Southeast Sierra,03,6995.243952,12432,0.5626805,0,1.2094341,0.3299763,58.6436415,,2.1121438,3.17,2013-04-12 04:33:06.235000
131,757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,CO,06027,Inyo,Inyo,06027,Central/Southeast Sierra,03,6995.243952,,,,,,,,,3.17,2013-04-12 04:33:06.235000
132,757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,CO,06027,Inyo,Inyo,06027,Central/Southeast Sierra,03,6995.243952,30962,0.22593,0.0439581,0.4079018,0.0928428,41.0936125,,0.8480774,3.17,2013-04-12 04:33:06.235000
133,757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,CO,06027,Inyo,Inyo,06027,Central/Southeast Sierra,03,6995.243952,,,,,,,,,3.17,2013-04-12 04:33:06.235000
134,757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,CO,06027,Inyo,Inyo,06027,Central/Southeast Sierra,03,6995.243952,,,,,,,,,3.17,2013-04-12 04:33:06.235000
135,757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,CO,06027,Inyo,Inyo,06027,Central/Southeast Sierra,03,6995.243952,25769,0.2714597,0.1678967,0.3750226,0.0528382,19.4644943,,1.0189829,3.17,2013-04-12 04:33:06.235000
136,757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,CO,06029,Kern,Kern,06029,San Joaquin Valley,10,7893.2342928,30365,0.2599451,0,0.636436,0.1920872,73.8952672,,0.9757607,3.58,2013-04-12 04:33:06.235000
137,757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,CO,06029,Kern,Kern,06029,San Joaquin Valley,10,7893.2342928,30000,0.2631078,0.1302716,0.395944,0.0677736,25.7588653,,0.9876325,3.58,2013-04-12 04:33:06.235000
138,757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,CO,06029,Kern,Kern,06029,San Joaquin Valley,10,7893.2342928,19302,0.4089335,0.3274492,0.4904178,0.0415736,10.166356,,1.5350209,3.58,2013-04-12 04:33:06.235000
139,757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,CO,06029,Kern,Kern,06029,San Joaquin Valley,10,7893.2342928,17694,0.4460967,0.3925061,0.4996872,0.0273421,6.1291878,,1.6745209,3.58,2013-04-12 04:33:06.235000
140,757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,CO,06029,Kern,Kern,06029,San Joaquin Valley,10,7893.2342928,38750,0.2036964,0.0774412,0.3299515,0.0644159,31.6234925,,0.7646187,3.58,2013-04-12 04:33:06.235000
141,757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,CO,06029,Kern,Kern,06029,San Joaquin Valley,10,7893.2342928,24239,0.3256419,0.2782926,0.3729913,0.0241578,7.4185251,,1.2223678,3.58,2013-04-12 04:33:06.235000
142,757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,CO,06029,Kern,Kern,06029,San Joaquin Valley,10,7893.2342928,35921,0.2197387,0.0507873,0.3886901,0.0861997,39.2282659,,0.8248371,3.58,2013-04-12 04:33:06.235000
143,757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,CO,06029,Kern,Kern,06029,San Joaquin Valley,10,7893.2342928,40577,0.1945248,0.0093145,0.3797352,0.0944951,48.5773867,,0.7301913,3.58,2013-04-12 04:33:06.235000
144,757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,CO,06029,Kern,Kern,06029,San Joaquin Valley,10,7893.2342928,20254,0.3897124,0.3623619,0.4170628,0.0139543,3.5806654,,1.4628702,3.58,2013-04-12 04:33:06.235000
145,757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,CO,06031,Kings,Kings,06031,San Joaquin Valley,10,8086.9916568,8750,0.9242276,0,3.3403395,1.2327102,133.3773339,,3.4692896,3.67,2013-04-12 04:33:06.235000
146,757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,CO,06031,Kings,Kings,06031,San Joaquin Valley,10,8086.9916568,26000,0.3110381,0.1032463,0.5188299,0.1060162,34.0846388,,1.1675494,3.67,2013-04-12 04:33:06.235000
147,757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,CO,06031,Kings,Kings,06031,San Joaquin Valley,10,8086.9916568,21588,0.3746059,0,0.8257415,0.2301712,61.4435691,,1.4061647,3.67,2013-04-12 04:33:06.235000
148,757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,CO,06031,Kings,Kings,06031,San Joaquin Valley,10,8086.9916568,15906,0.508424,0.435034,0.581814,0.0374439,7.3646963,,1.9084801,3.67,2013-04-12 04:33:06.235000
149,757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,CO,06031,Kings,Kings,06031,San Joaquin Valley,10,8086.9916568,,,,,,,,,3.67,2013-04-12 04:33:06.235000
150,757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,CO,06031,Kings,Kings,06031,San Joaquin Valley,10,8086.9916568,21875,0.369691,0.2311529,0.5082292,0.0706827,19.1194095,,1.3877158,3.67,2013-04-12 04:33:06.235000
151,757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,CO,06031,Kings,Kings,06031,San Joaquin Valley,10,8086.9916568,31188,0.2592982,0.2519677,0.2666287,0.0037401,1.4423761,,0.9733322,3.67,2013-04-12 04:33:06.235000
152,757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,CO,06031,Kings,Kings,06031,San Joaquin Valley,10,8086.9916568,,,,,,,,,3.67,2013-04-12 04:33:06.235000
153,757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,CO,06031,Kings,Kings,06031,San Joaquin Valley,10,8086.9916568,18434,0.4386998,0.3587655,0.5186341,0.0407828,9.2962886,,1.6467551,3.67,2013-04-12 04:33:06.235000
154,757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,CO,06033,Lake,Lake,06033,North Coast,05,6758.6862468,6793,0.9949487,0,3.0730564,1.060259,106.5641952,,3.7347564,3.09,2013-04-12 04:33:06.235000
155,757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,CO,06033,Lake,Lake,06033,North Coast,05,6758.6862468,,,,,,,,,3.09,2013-04-12 04:33:06.235000
156,757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,CO,06033,Lake,Lake,06033,North Coast,05,6758.6862468,20990,0.3219955,0.2433455,0.4006456,0.0401276,12.4621511,,1.2086803,3.09,2013-04-12 04:33:06.235000
157,757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,CO,06033,Lake,Lake,06033,North Coast,05,6758.6862468,7416,0.9113655,0.1165746,1.7061563,0.4055055,44.4942834,,3.4210087,3.09,2013-04-12 04:33:06.235000
158,757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,CO,06033,Lake,Lake,06033,North Coast,05,6758.6862468,,,,,,,,,3.09,2013-04-12 04:33:06.235000
159,757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,CO,06033,Lake,Lake,06033,North Coast,05,6758.6862468,21285,0.3175328,0.2515349,0.3835307,0.0336724,10.604383,,1.1919286,3.09,2013-04-12 04:33:06.235000
160,757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,CO,06033,Lake,Lake,06033,North Coast,05,6758.6862468,,,,,,,,,3.09,2013-04-12 04:33:06.235000
161,757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,CO,06033,Lake,Lake,06033,North Coast,05,6758.6862468,,,,,,,,,3.09,2013-04-12 04:33:06.235000
162,757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,CO,06033,Lake,Lake,06033,North Coast,05,6758.6862468,19471,0.3471155,0.2383401,0.4558909,0.0554977,15.9882386,,1.3029737,3.09,2013-04-12 04:33:06.235000
163,757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,CO,06035,Lassen,Lassen,06035,Northeast Sierra,06,5836.6220916,35813,0.162975,0.0383906,0.2875594,0.0635635,39.0019858,,0.611762,2.59,2013-04-12 04:33:06.235000
164,757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,CO,06035,Lassen,Lassen,06035,Northeast Sierra,06,5836.6220916,6548,0.8913595,0.6592601,1.1234589,0.1184181,13.2851074,,3.345912,2.59,2013-04-12 04:33:06.235000
165,757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,CO,06035,Lassen,Lassen,06035,Northeast Sierra,06,5836.6220916,,,,,,,,,2.59,2013-04-12 04:33:06.235000
166,757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,CO,06035,Lassen,Lassen,06035,Northeast Sierra,06,5836.6220916,9563,0.6103338,0,4.4321398,1.949901,319.48108,,2.2910208,2.59,2013-04-12 04:33:06.235000
167,757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,CO,06035,Lassen,Lassen,06035,Northeast Sierra,06,5836.6220916,,,,,,,,,2.59,2013-04-12 04:33:06.235000
168,757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,CO,06035,Lassen,Lassen,06035,Northeast Sierra,06,5836.6220916,31369,0.1860634,0.0851996,0.2869272,0.0514611,27.6578402,,0.6984294,2.59,2013-04-12 04:33:06.235000
169,757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,CO,06035,Lassen,Lassen,06035,Northeast Sierra,06,5836.6220916,20938,0.2787574,0,0.6803731,0.204906,73.5069322,,1.0463765,2.59,2013-04-12 04:33:06.235000
170,757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,CO,06035,Lassen,Lassen,06035,Northeast Sierra,06,5836.6220916,,,,,,,,,2.59,2013-04-12 04:33:06.235000
171,757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,CO,06035,Lassen,Lassen,06035,Northeast Sierra,06,5836.6220916,19452,0.3000525,0.1237606,0.4763445,0.0899449,29.9763678,,1.1263126,2.59,2013-04-12 04:33:06.235000
172,757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,CO,06037,Los Angeles,Los Angeles,06037,Southern California,14,8056.313478,11653,0.691351,0,1.4723923,0.3984905,57.6393832,,2.5951366,3.45,2013-04-12 04:33:06.235000
173,757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,CO,06037,Los Angeles,Los Angeles,06037,Southern California,14,8056.313478,38410,0.2097452,0.192679,0.2268114,0.0087072,4.1513379,,0.7873243,3.45,2013-04-12 04:33:06.235000
174,757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,CO,06037,Los Angeles,Los Angeles,06037,Southern California,14,8056.313478,26970,0.2987139,0.2889219,0.3085058,0.0049959,1.6724651,,1.1212876,3.45,2013-04-12 04:33:06.235000
175,757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,CO,06037,Los Angeles,Los Angeles,06037,Southern California,14,8056.313478,22624,0.3560959,0.3460814,0.3661104,0.0051094,1.4348482,,1.3366835,3.45,2013-04-12 04:33:06.235000
176,757,Food affordability for female-headed household with children under 18 years,2006-2010,5,NHOPI,CO,06037,Los Angeles,Los Angeles,06037,Southern California,14,8056.313478,40625,0.1983093,0.1193717,0.2772468,0.0402743,20.3088146,,0.744397,3.45,2013-04-12 04:33:06.235000
177,757,Food affordability for female-headed household with children under 18 years,2006-2010,6,White,CO,06037,Los Angeles,Los Angeles,06037,Southern California,14,8056.313478,43749,0.1841485,0.1730749,0.1952221,0.0056498,3.0680684,,0.6912416,3.45,2013-04-12 04:33:06.235000
178,757,Food affordability for female-headed household with children under 18 years,2006-2010,7,Multiple,CO,06037,Los Angeles,Los Angeles,06037,Southern California,14,8056.313478,38313,0.2102762,0.1801233,0.2404292,0.0153841,7.3161577,,0.7893176,3.45,2013-04-12 04:33:06.235000
179,757,Food affordability for female-headed household with children under 18 years,2006-2010,8,Other,CO,06037,Los Angeles,Los Angeles,06037,Southern California,14,8056.313478,35606,0.2262628,0.1829994,0.2695262,0.0220732,9.7555362,,0.8493267,3.45,2013-04-12 04:33:06.235000
180,757,Food affordability for female-headed household with children under 18 years,2006-2010,9,Total,CO,06037,Los Angeles,Los Angeles,06037,Southern California,14,8056.313478,26854,0.3000042,0.2947863,0.3052221,0.0026622,0.8873832,,1.1261312,3.45,2013-04-12 04:33:06.235000
181,757,Food affordability for female-headed household with children under 18 years,2006-2010,1,AIAN,CO,06039,Madera,Madera,06039,San Joaquin Valley,10,8850.39348,30813,0.2872292,0.0752802,0.4991782,0.1081373,37.6484208,,1.0781774,4,2013-04-12 04:33:06.235000
182,757,Food affordability for female-headed household with children under 18 years,2006-2010,2,Asian,CO,06039,Madera,Madera,06039,San Joaquin Valley,10,8850.39348,,,,,,,,,4,2013-04-12 04:33:06.235000
183,757,Food affordability for female-headed household with children under 18 years,2006-2010,3,AfricanAm,CO,06039,Madera,Madera,06039,San Joaquin Valley,10,8850.39348,38289,0.2311472,0,0.7158199,0.247282,106.9803393,,0.8676612,4,2013-04-12 04:33:06.235000
184,757,Food affordability for female-headed household with children under 18 years,2006-2010,4,Latino,CO,06039,Madera,Madera,06039,San Joaquin Valley,10,8850.39348,17213,0.5141691,0.3709512,0.6573871,0.0730704,14.2113555,,1.9300458,4,2013-04-12 04:33:06.235000
